2020-03-19 15:00:31.434 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-1000"]
2020-03-19 15:00:31.442 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-03-19 15:00:31.443 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-03-19 15:00:31.567 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-03-19 15:00:31.567 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 1387 ms
2020-03-19 15:00:31.679 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-03-19 15:00:32.030 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-03-19 15:00:33.420 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-03-19 15:00:33.770 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-1000"]
2020-03-19 15:00:33.790 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:202 -Tomcat started on port(s): 1000 (http) with context path ''
2020-03-19 15:00:33.793 INFO  [main]com.jg.blog.DemoApplication.logStarted:59 -Started DemoApplication in 4.328 seconds (JVM running for 5.873)
2020-03-19 15:02:11.228 INFO  [main]com.jg.blog.DemoApplication.logStarting:50 -Starting DemoApplication on DESKTOP-BVT926S with PID 20084 (F:\javaBlog\blog\target\classes started by 76773 in F:\javaBlog\blog)
2020-03-19 15:02:11.232 INFO  [main]com.jg.blog.DemoApplication.logStartupProfileInfo:648 -No active profile set, falling back to default profiles: default
2020-03-19 15:02:12.623 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:90 -Tomcat initialized with port(s): 1000 (http)
2020-03-19 15:02:12.635 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-1000"]
2020-03-19 15:02:12.643 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
